date_start,date_end,name,ages,location,id,desc,detail_url,total_open,age_max_year,age_max_month,age_max_week,age_min_year,age_description,days_of_week,time_range_landing_page,date_range_start,date_range_end,date_range,number,time_range
2024-07-08,2024-07-12,CSI adventure,At least 6 but less than 13,Rockcliffe Park Cmty Centre,77791,"Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-adventure/77791,20,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,83198,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,CSI Adventure,At least 11 but less than 14,Walter Baker Sports Centre,82717,"<div>Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist with an out-trip during the week.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-adventure/82717,24,14,0,0,11,"Age at least 11 yrs but less than 14 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,88124,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,CSI Adventure,At least 11 but less than 14,Walter Baker Sports Centre,82425,"Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-adventure/82425,24,14,0,0,11,"Age at least 11 yrs but less than 14 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,87832,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,CSI Adventure,At least 6 but less than 9,Nepean Sportsplex,80693,"Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-adventure/80693,24,9,0,0,6,"Age at least 6 yrs but less than 9 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,86100,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,CSI Adventure,At least 9 but less than 14,Nepean Sportsplex,80700,"Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-adventure/80700,24,14,0,0,9,"Age at least 9 yrs but less than 14 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,86107,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,CSI and Swim,At least 6 but less than 8,François Dupuis Rec Centre,80453,"Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist. Swimming throughout the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-and-swim/80453,20,8,0,0,6,"Age at least 6 yrs but less than 8 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,85860,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,CSI and Swim,At least 8 but less than 13,François Dupuis Rec Centre,82882,"Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist. Swimming throughout the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-and-swim/82882,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,88289,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,CSI and Swim,At least 8 but less than 13,Plant Rec Centre,76982,"<div>Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist. Swimming throughout the week.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-and-swim/76982,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,82389,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,CSI and Swim,At least 8 but less than 13,Plant Rec Centre,76983,"<div>Search for evidence, gather clues, and discover how science can help solve a mystery. Learn to think like a detective and experiment like a forensic scientist. Swimming throughout the week.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/csi-and-swim/76983,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,82390,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Dance Adventure,At least 7 but less than 12,Greenboro Cmty Centre,73670,Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day with one out-trip during the week.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-adventure/73670,20,12,0,0,7,"Age at least 7 yrs but less than 12 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,79077,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Dance Adventure,At least 6 but less than 13,Old Town Hall (Kanata),69802,<div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day with one out-trip during the week.</div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-adventure/69802,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,75209,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Dance Adventure,At least 6 but less than 13,Old Town Hall (Kanata),69803,<div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day with one out-trip during the week.</div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-adventure/69803,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,75210,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Dance Adventure,At least 6 but less than 13,Old Town Hall (Kanata),69804,<div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day with one out-trip during the week.</div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-adventure/69804,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,75211,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Dance Adventure,At least 6 but less than 13,CardelRec Cplx (Goulbourn),84982,<div><div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day with one out-trip during the week.</div></div><div><br></div><div><br></div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-adventure/84982,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,90389,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Dance Adventure,At least 6 but less than 13,CardelRec Cplx (Goulbourn),84721,<div><div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day with one out-trip during the week.</div></div><div><br></div><div><br></div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-adventure/84721,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,90128,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Dance and Swim,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81780,Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities including swimming throughout the week.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-and-swim/81780,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,87187,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Dance Camp,At least 6 but less than 8,Pat Clark Cmty Centre,69201,<div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day.</div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-camp/69201,10,8,0,0,6,"Age at least 6 yrs but less than 8 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,74608,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Dance Camp,At least 8 but less than 13,Pat Clark Cmty Centre,69202,<div>Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day.</div><div><br></div>,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-camp/69202,10,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,74609,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Dance Camp,At least 8 but less than 13,Nepean Creative Arts Centre,73180,Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-camp/73180,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,78587,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Dance Camp,At least 6 but less than 10,Nepean Creative Arts Centre,73181,Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-camp/73181,20,10,0,0,6,"Age at least 6 yrs but less than 10 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,78588,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Dance Camp,At least 8 but less than 13,Nepean Creative Arts Centre,73182,Experiment with different dance styles. Create dance combinations set to music and develop basic technical steps. Performance on the last day. Camp activities each day.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-camp/73182,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,78589,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Dance – Gotta Dance – Virtual,At least 7 but less than 13,"Virtual - Zoom Meeting, link to follow via email",79139,Participants explore different dance genres in an atmosphere promoting creative expression. Requires a personal electronic device with internet connection.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-gotta-dance-virtual/79139,20,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",12:30 PM - 1:30 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,84546,12:30 PM - 1:30 PM
2024-07-15,2024-07-19,Dance – Gotta Dance – Virtual,At least 7 but less than 13,"Virtual - Zoom Meeting, link to follow via email",79123,Participants explore different dance genres in an atmosphere promoting creative expression. Requires a personal electronic device with internet connection.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-gotta-dance-virtual/79123,20,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",12:30 PM - 1:30 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,84530,12:30 PM - 1:30 PM
2024-07-02,2024-07-05,Dance – Gotta Dance – Virtual,At least 7 but less than 13,"Virtual - Zoom Meeting, link to follow via email",79093,Participants explore different dance genres in an atmosphere promoting creative expression. Requires a personal electronic device with internet connection.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/dance-gotta-dance-virtual/79093,20,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",12:30 PM - 1:30 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,84500,12:30 PM - 1:30 PM
2024-08-12,2024-08-16,Danse et baignade,At least 7 but less than 13,Bob MacQuarrie Rec Cplx - Orléans,81781,Découvre différents styles de danse. Combine des pas de danse sur de la musique et apprends des pas techniques de base. Des baignades sont également prévues pendant le camp. Spectacle le dernier jour!,https://ca.apm.activecommunities.com/ottawa/Activity_Search/danse-et-baignade/81781,30,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,87188,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Danse – Je dois danser – Virtuel,At least 7 but less than 13,"Virtual - Zoom Meeting, link to follow via email",79122,Ce cours permet aux enfants de découvrir divers styles de danse. Place à l'expression créative. Nécessite un appareil électronique personnel avec connexion Internet.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/danse-je-dois-danser-virtuel/79122,20,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",1:30 PM - 2:30 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,84529,1:30 PM - 2:30 PM
2024-07-29,2024-08-02,Danse – Je dois danser – Virtuel,At least 7 but less than 13,"Virtual - Zoom Meeting, link to follow via email",79134,Ce cours permet aux enfants de découvrir divers styles de danse. Place à l'expression créative. Nécessite un appareil électronique personnel avec connexion Internet.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/danse-je-dois-danser-virtuel/79134,20,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",12:30 PM - 1:30 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,84541,12:30 PM - 1:30 PM
2024-07-15,2024-07-19,Danse – Je dois danser – Virtuel,At least 7 but less than 13,"Virtual - Zoom Meeting, link to follow via email",79131,Ce cours permet aux enfants de découvrir divers styles de danse. Place à l'expression créative. Nécessite un appareil électronique personnel avec connexion Internet.,https://ca.apm.activecommunities.com/ottawa/Activity_Search/danse-je-dois-danser-virtuel/79131,20,13,0,0,7,"Age at least 7 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",1:30 PM - 2:30 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,84538,1:30 PM - 2:30 PM
2024-08-12,2024-08-16,Digital Art – Cartooning and Comics,At least 9 but less than 15,Nepean Creative Arts Centre,74404,"Add personality and bring characters and comic strips to life! Create digital art through studying figures, facial expressions, actions, perspective and using illustration software.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/digital-art-cartooning-and-comics/74404,12,15,0,0,9,"Age at least 9 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,79811,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Digital Arts – Advanced blender –Virtual – Child,At least 9 but less than 15,"Virtual - Zoom Meeting, link to follow via email",79335,"Learn to edit your videos and photos using DaVinci Resolve software! This class will guide you through the entire editing process including importing your videos, editing picture and sound, colour grading, special effects and title design. Students will create a short video during the class and will require access to their own device to take photos and record footage such as a camera, a tablet or a phone. Requires a personal electronic device with internet connection.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/digital-arts-advanced-blender-virtual-child/79335,14,15,0,0,9,"Age at least 9 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",12:45 PM - 2:45 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,84742,12:45 PM - 2:45 PM
2024-08-12,2024-08-16,Digital Arts – Virtual Animation – Virtual – Child,At least 9 but less than 15,"Virtual - Zoom Meeting, link to follow via email",79336,"A virtual animation course with NCAC movie making and digital arts instructor and experimental filmmaker. Learn how the world of animation comes to life using Blender Animation Software, creating 3D models, 2D animations, and exploring stop-motion animation techniques and video editing. Requires a personal electronic device with internet connection.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/digital-arts-virtual-animation-virtual-child/79336,14,15,0,0,9,"Age at least 9 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",12:45 PM - 2:45 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,84743,12:45 PM - 2:45 PM
2024-07-08,2024-07-12,Digital Arts – Virtual Animation – Virtual – Child,At least 9 but less than 15,"Virtual - Zoom Meeting, link to follow via email",79334,"A virtual animation course with NCAC movie making and digital arts instructor and experimental filmmaker. Learn how the world of animation comes to life using Blender Animation Software, creating 3D models, 2D animations, and exploring stop-motion animation techniques and video editing. Requires a personal electronic device with internet connection.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/digital-arts-virtual-animation-virtual-child/79334,14,15,0,0,9,"Age at least 9 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",9:45 AM - 11:45 AM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,84741,9:45 AM - 11:45 AM
